Row Labels,Cell ID,NumSq,stimFreq,Average of P0,Average of P1,Average of P2,Average of P3,Average of P4,Average of P5,Average of P6,Average of P7,Average of P8,Average of P0,Average of P1,Average of P2,Average of P3,Average of P4,Average of P5,Average of P6,Average of P7,Average of P8,EI0,EI1,EI2,EI3,EI4,EI5,EI6,EI7,EI8
55,1522,15,50,130.8359629,139.5695753,71.50213406,63.9169978,56.74138311,48.73072875,43.49974156,32.27138639,28.16206586,334.274171,217.8922333,229.0751513,264.0212527,251.238238,234.0743047,223.3065921,215.603296,179.7373349,0.391403148,0.640544058,0.31213396,0.242090351,0.225846923,0.20818487,0.194798287,0.149679467,0.156684563
52,1524,15,50,596.5397302,492.7430564,422.6246661,343.0212376,313.8626002,274.7769403,229.5860707,225.8506957,214.5577005,646.0115962,475.7487008,460.7994791,491.7784971,458.2666881,455.2269997,416.9102681,405.4479661,403.8634479,0.923419539,1.035721287,0.91715526,0.697511664,0.684890716,0.603604225,0.550684615,0.557039903,0.531262984
53,1524,15,50,569.489285,521.7452294,418.886444,368.9541254,308.1678641,240.4253183,225.5133495,238.7267421,245.3018858,604.8540585,460.4981229,463.4893947,493.6688019,526.4190169,481.6153127,461.7850752,421.866962,398.3598488,0.941531725,1.133001859,0.903767052,0.747371768,0.585404125,0.499206134,0.488351317,0.565881578,0.615779644
55,1524,15,50,604.3263683,545.3659944,409.0219895,385.8137287,293.6832395,242.0050009,264.4936679,246.9014195,199.271157,635.92638,514.2738437,489.1227337,485.2177179,495.0340712,468.8890251,450.1015463,443.1248208,402.3390697,0.950308695,1.060458355,0.8362359,0.795135286,0.593258639,0.51612426,0.587631102,0.557182554,0.495281647
52,1531,15,50,564.0976084,566.7255888,156.6434245,103.319968,102.2486056,81.57796425,62.58451852,60.10353517,51.61351716,131.7470286,92.03139059,99.11293288,95.73597067,87.64464882,56.53220827,33.6917398,19.96664731,11.75185202,4.28167234,6.157959639,1.580453932,1.079217845,1.166626908,1.443035161,1.857562681,3.010196666,4.391947504
53,1531,15,50,609.6016367,592.5846235,141.7805454,105.4398319,77.30641844,79.32325045,57.89044963,63.07817445,62.10455677,123.3768115,72.67368078,92.29751522,83.88377718,60.12956675,46.28592243,38.61155168,34.30466864,24.08364093,4.940974154,8.154047203,1.536125269,1.256975252,1.285663986,1.713766223,1.49930389,1.838763554,2.578702985
55,1531,15,50,575.6513507,568.1068403,114.8650058,110.9287494,89.92840313,62.48659454,526.9466524,86.43548111,48.87346802,138.7547776,76.37586567,88.11685071,84.16233678,71.00792466,54.24709208,58.12597783,37.65457699,20.58678466,4.148695712,7.438303125,1.303553235,1.318033145,1.266455872,1.151888371,9.065596349,2.295484056,2.374021433
52,1541,15,50,173.301319,143.5938865,111.8273448,91.97770198,58.80748116,36.777987,38.84147448,43.82719998,41.89906682,465.4631799,283.2079078,297.2002701,250.8058335,132.4063621,155.6588602,109.6984731,47.16455333,20.13395169,0.372320146,0.507026402,0.376269324,0.366728719,0.444143923,0.236273007,0.354074887,0.929240221,2.081015563
53,1541,15,50,179.5326285,104.0000442,110.8062355,86.65336681,49.99981791,51.15319508,59.48507737,23.22240099,37.11443081,472.2433069,346.4831537,315.7516074,238.0057464,186.5643767,180.6677444,172.5009267,94.15502801,70.61832375,0.380169768,0.300159021,0.350928492,0.364080986,0.268003028,0.283134077,0.344839176,0.246640052,0.525563747
55,1541,15,50,142.882381,132.7739842,105.4616985,82.82438005,56.50869061,58.3446934,62.54703946,41.22130204,42.00601029,489.7552901,299.4156223,310.9378106,240.8550263,163.1373967,108.3320573,79.12009021,69.06727203,57.81223223,0.291742394,0.443443743,0.339172963,0.343876486,0.346387105,0.538572744,0.790532964,0.596828293,0.726593814
52,1621,15,50,240.0772931,207.3133857,250.0148676,230.3221136,183.1930833,207.8086716,167.5137035,144.1139413,108.1227481,1504.354589,1092.751025,1180.707527,1139.196481,982.6020006,862.4943397,835.4156615,783.1386867,763.8707038,0.159588235,0.189716945,0.211750041,0.202179446,0.186436709,0.240939171,0.200515398,0.184020971,0.141545876
53,1621,15,50,249.8003681,221.4039051,216.6657818,181.1076623,220.5210492,174.0013988,166.1281652,136.0446594,144.2272772,1428.677309,1070.01216,1169.406991,1113.098471,1031.397911,925.539712,845.1013877,792.5626569,767.3012586,0.174847299,0.206917186,0.185278336,0.162705876,0.213807927,0.187999928,0.196577792,0.171651614,0.18796695
55,1621,15,50,227.8067026,201.1621718,212.2403246,221.9140829,190.4448847,167.6525019,173.2098103,141.1872707,143.0302054,1468.832816,1049.431449,1218.055427,1121.237685,1002.106776,938.4605123,820.7434832,790.8645537,714.8535005,0.155093691,0.191686815,0.174245211,0.197918859,0.190044503,0.178646304,0.211040129,0.178522694,0.200083241
52,1931,15,50,118.8556817,129.9549645,139.8766932,129.0435977,85.89756431,89.3325423,95.59321438,98.25105134,85.1057857,645.3359934,514.7539632,556.9340569,528.0821043,497.9865133,465.9549668,462.995971,458.3654425,435.4057079,0.184176433,0.252460348,0.251154857,0.244362755,0.17248974,0.191719262,0.206466623,0.214350914,0.195463183
53,1931,15,50,132.2264394,137.5665193,144.7780259,126.6364662,112.4517115,97.958145,106.8453915,96.61278307,84.90762699,634.0460962,518.4592054,515.0165662,527.3678369,506.8331515,460.9948971,436.2463035,457.7490049,401.4484939,0.20854389,0.26533721,0.281113338,0.240129294,0.221871263,0.212492905,0.244919878,0.211060608,0.211503165
55,1931,15,50,116.8683871,112.968692,130.7679155,116.0196273,91.77637215,103.4982025,93.76210297,99.49755001,82.28604888,663.4954615,529.075393,554.1896576,557.8036089,524.2297432,495.0162602,456.1165644,454.3872958,406.6173825,0.176140447,0.213520972,0.235962389,0.207993683,0.175068991,0.20908041,0.205566099,0.218970801,0.202367268
51,2341,15,50,76.76005427,76.76005427,88.47253769,69.01913869,52.04769856,47.15096937,38.93211761,31.59461743,29.52264471,115.708744,115.708744,140.6668712,128.7941989,100.5357936,74.56934428,60.2919627,55.93765425,30.28437437,0.663390264,0.663390264,0.628950775,0.535887014,0.517703165,0.632310366,0.645726493,0.564818419,0.974847436
52,2341,15,50,78.65452762,78.65452762,91.43051991,69.55948941,48.78933041,40.89668312,32.84616319,32.58678488,37.01384067,127.7172466,127.7172466,163.2032181,137.7017072,106.6184603,74.45577813,67.50080313,49.31617477,41.79197438,0.615848914,0.615848914,0.560224982,0.505146166,0.457606781,0.549274806,0.486604035,0.660772759,0.885668629
53,2341,15,50,79.8186923,79.8186923,96.13199063,77.80015663,51.73080716,45.34205817,40.03352835,32.67023132,24.59049943,128.3137574,128.3137574,165.4454414,145.1206822,103.2178623,78.71401753,52.68497503,46.14410138,29.16692201,0.622058725,0.622058725,0.581049498,0.536106607,0.501180765,0.57603537,0.759866135,0.708004498,0.843095457
54,2341,15,50,73.34342679,73.34342679,89.90532835,75.52678125,54.74132781,37.64782259,27.98952279,27.74346119,23.13039809,135.8329613,135.8329613,160.7702908,132.7875193,105.707897,86.15197915,54.15202499,43.5062042,31.03054365,0.539953087,0.539953087,0.559216058,0.568779217,0.517854667,0.436993125,0.516869365,0.637689766,0.74540744
55,2341,15,50,82.56256409,82.56256409,100.9301883,74.95378613,45.04351928,38.71605438,39.90736042,33.71127815,33.62082068,114.7079734,114.7079734,156.7697073,140.7886617,124.2247964,83.59825703,58.3364207,36.58180573,26.39856883,0.719763079,0.719763079,0.643811805,0.532385103,0.362596845,0.463120354,0.684089972,0.921531277,1.273584977
51,2342,15,50,1857.027294,1857.027294,1041.663433,1452.086983,1147.814077,575.5556493,372.5416835,204.3570571,118.5419516,58.6242352,58.6242352,65.50691703,58.93447265,104.5243321,102.908619,95.28645452,88.32613372,72.39823696,31.676785,31.676785,15.90157925,24.63900867,10.98130984,5.592880897,3.909702438,2.313664694,1.637359646
52,2342,15,50,1853.005873,1853.005873,1023.12699,1553.959315,963.4506958,514.3735045,294.9848009,166.2932859,112.0933565,52.00117195,52.00117195,73.75920312,100.6227072,134.8468407,132.0404889,116.3948124,100.3312438,86.2523743,35.63392523,35.63392523,13.87117737,15.44342582,7.144777667,3.895574069,2.534346633,1.657442682,1.299597343
53,2342,15,50,1875.708132,1875.708132,1434.600284,1012.532467,991.5968096,467.7372306,282.7135967,181.2303875,122.1569326,62.48928689,62.48928689,73.4135329,95.51767858,109.3401516,108.6499539,99.17811757,81.04906593,72.18184337,30.01647523,30.01647523,19.54136012,10.60047189,9.06891746,4.304992446,2.850564254,2.236057695,1.692349861
54,2342,15,50,1888.741705,1888.741705,1510.517191,1369.714598,1306.942995,831.8623403,520.3693497,319.6199432,162.978683,66.53675784,66.53675784,79.73467535,104.933582,131.2937828,130.851341,119.9241774,102.2063779,87.84594125,28.38644032,28.38644032,18.94429474,13.05315774,9.954340318,6.357308484,4.339152962,3.127201546,1.855278465
55,2342,15,50,1850.171238,1850.171238,1151.762679,1266.005551,1222.16906,508.4085962,568.5546619,336.4835449,237.9174,43.81611414,43.81611414,75.67800037,104.3886726,127.9921031,130.2112111,128.5116156,109.7419509,94.49068392,42.22581748,42.22581748,15.21925359,12.12780582,9.548784889,3.904491725,4.424149982,3.066134164,2.517892665
52,2941,15,50,48.32883868,48.32883868,41.20948222,36.15776966,21.13778058,19.2614376,15.81164742,17.6066297,14.4311473,185.8574778,185.8574778,297.056032,152.6735812,146.4111121,101.6175945,68.05352872,50.88592222,42.30762274,0.260031715,0.260031715,0.138726293,0.23683056,0.144372789,0.189548254,0.232341331,0.346001977,0.341100406
53,2941,15,50,49.53667822,49.53667822,48.99744264,34.17902961,25.59406506,25.37396906,18.33302978,15.10418472,16.09388303,223.3221347,223.3221347,293.3295731,213.0651247,134.9141194,83.40671708,66.26234214,68.92015448,52.60107699,0.221817144,0.221817144,0.167038878,0.160415881,0.189706349,0.304219731,0.276673435,0.21915483,0.305961093
55,2941,15,50,20.83255829,20.83255829,63.96825281,32.27380337,28.65370245,21.59735143,20.54117728,12.05537921,14.28367814,261.2941425,261.2941425,311.2185281,201.1043613,131.5399638,87.77171273,91.29553732,55.11693214,35.79124817,0.079728378,0.079728378,0.205541274,0.160482862,0.217832677,0.246062778,0.22499651,0.218723698,0.399082985
52,6201,15,50,98.62265009,91.5615349,86.04752094,68.00869085,40.18290466,50.18362806,44.45964344,62.7168639,47.38282529,573.3132535,416.8001862,416.7198827,369.8959513,260.8718821,213.1352029,192.9400738,163.7015097,147.2051443,0.172022275,0.219677289,0.206487678,0.183858976,0.1540331,0.235454432,0.230432396,0.383117199,0.321882945
53,6201,15,50,94.85423133,92.50432688,72.02426738,66.48278865,102.1705839,98.81569274,69.41792048,84.96025898,102.7315536,638.1067608,395.7010489,478.9660578,441.6404854,323.0036458,291.4746537,211.7232672,184.5619032,135.5231634,0.148649469,0.233773267,0.150374471,0.150535992,0.316314027,0.339019848,0.327871005,0.460334758,0.758036863
55,6201,15,50,119.0632655,120.0699999,88.16469469,59.30294165,67.73811211,72.0995607,82.87664659,108.065783,90.14976662,582.6417833,421.9055738,487.112231,459.0066254,338.2195302,262.2292611,203.1205053,148.1409647,107.9671243,0.204350716,0.284589746,0.180994623,0.129198444,0.200278535,0.274948571,0.408017135,0.729479406,0.834974231
52,6301,15,50,2536.119447,1369.902965,1416.098895,1893.008905,1294.003901,236.0833032,156.9078124,143.7442793,124.9176174,323.8172631,216.3758054,219.598048,249.2674092,259.6851514,232.8703773,211.8812771,220.9031318,211.4230835,7.831946396,6.33112821,6.448595097,7.594289646,4.982972241,1.013797057,0.740545907,0.650711822,0.590841905
53,6301,15,50,3129.021929,1923.534021,803.5688726,1811.873082,779.2069514,227.7766422,182.231154,145.3583426,145.8772967,283.8711076,230.0837326,226.9933617,245.1100561,246.9211952,251.6786562,227.4398743,229.9589617,226.8093416,11.02268546,8.360147845,3.540054505,7.392079752,3.15569083,0.905029635,0.801227817,0.632105579,0.643171466
55,6301,15,50,3723.4044,1336.692384,858.2171909,2395.358939,2462.755808,370.2134623,239.5706138,199.1687998,168.9111458,269.7037695,205.3037219,311.6561275,351.0745577,386.5852639,355.2525614,326.6189979,313.1849017,306.948976,13.80553341,6.510804438,2.753731164,6.822935148,6.370537208,1.042113422,0.733486464,0.635946365,0.550290632
52,7491,15,50,56.2153478,39.60896487,39.27550715,27.36733093,21.572124,23.60585301,18.66565483,13.71746359,11.86630683,314.2032598,178.5869584,199.0175954,154.0896428,111.0585759,75.79690727,53.38350657,33.85335273,28.1965993,0.178913955,0.221790915,0.197346908,0.177606557,0.194240956,0.31143557,0.349652093,0.405202513,0.420841773
53,7491,15,50,54.15529287,52.53574028,48.59218984,37.70172297,36.69100345,20.46570852,12.46102064,10.81988876,7.997588926,232.7107963,183.3238243,204.9058645,177.4124966,131.4650833,79.98736633,62.79271165,57.21159257,37.80452925,0.232715,0.286573447,0.237143968,0.212508835,0.279093144,0.255861762,0.198446927,0.189120566,0.211551078
55,7491,15,50,50.40518432,47.92544772,40.63605456,29.90590231,32.67703799,21.36651708,11.80630989,14.61803141,15.6870726,279.1013745,178.9586636,211.7062749,187.2737417,119.9831275,79.97122548,51.92884402,35.0313474,17.50242041,0.180598123,0.267801775,0.191945442,0.159690846,0.272346943,0.267177562,0.227355531,0.417284304,0.896280185
52,7492,15,50,200.9829178,200.5842767,314.1924098,315.2679571,249.7613798,228.506239,191.1811711,172.6013789,161.5095848,974.0349354,688.4821989,879.3966147,991.3702352,948.5489481,911.8822785,815.6118947,801.2479477,768.327981,0.206340564,0.29134272,0.357281805,0.318012329,0.2633089,0.250587433,0.234402137,0.215415689,0.210209167
53,7492,15,50,208.86776,203.5083818,361.1380194,340.6735305,248.7286008,218.6714956,206.3166159,181.4565066,176.5273715,885.6552156,653.1554095,900.3413159,1035.802821,1004.018066,930.3389129,843.3408785,803.5144812,790.3097151,0.235834167,0.311577274,0.401112348,0.328898052,0.247733192,0.235044985,0.24464202,0.225828546,0.2233648
55,7492,15,50,194.8026466,199.2384769,336.5314484,330.5386146,253.0295536,223.2059699,198.3147355,172.4512377,177.7538194,898.504682,648.2690811,934.9791866,1167.482219,1124.315249,1042.02062,951.2219879,875.8606706,855.9456029,0.216807603,0.307339163,0.359934695,0.283120898,0.225052141,0.214204945,0.208484179,0.19689346,0.207669528
